Account length,Plan,Customer service calls,Total Calls,Total Minutes,Total Charge,Churn
128,False,0,278,648.6999999999999,64.2,False
96,True,1,292,692.0,62.46999999999999,False
107,False,0,268,629.3,67.08,False
123,False,2,295,356.3,42.49,False
35,False,2,250,753.6999999999999,68.94999999999999,False
137,True,0,272,691.6,71.03999999999999,True
88,False,1,338,599.3,59.510000000000005,False
116,True,3,340,542.0,53.11,False
123,True,2,304,764.6,78.99,False
146,True,1,309,650.7,58.08,False
106,True,3,299,501.40000000000003,48.47,False
121,True,1,305,524.9000000000001,46.83,False
137,False,1,254,550.8000000000001,51.6,False
67,True,1,246,607.4000000000001,60.160000000000004,False
62,True,0,365,660.5,69.46000000000001,True
120,True,1,293,637.8,68.57000000000001,False
130,True,0,368,599.6999999999999,61.76,False
20,False,2,251,725.6,68.91,False
112,False,0,356,608.1,63.87999999999999,False
77,False,3,278,691.5,65.37,False
109,False,2,246,665.5,66.57000000000001,False
108,False,3,303,620.8,62.51,False
79,True,1,323,632.6,61.25,False
78,False,1,285,514.6,45.150000000000006,False
134,False,0,345,698.2,73.42999999999999,False
47,True,2,306,584.4000000000001,53.75,False
59,True,0,285,404.0,40.29,False
151,False,0,294,717.6,69.6,False
129,False,1,375,498.5,42.02,False
107,True,2,326,763.1999999999999,81.98,False
137,True,0,332,688.6,75.54,True
76,False,1,295,506.40000000000003,44.65999999999999,False
169,False,2,263,515.0999999999999,52.50000000000001,False
30,False,1,273,490.7,38.29,False
70,False,3,308,572.1,59.96,False
52,True,0,253,651.0,71.06,True
38,False,2,319,543.8,50.72,False
104,False,3,282,584.5,66.98,False
27,False,1,330,519.9,43.93,False
13,False,2,299,704.5000000000001,70.76,False
52,False,2,300,515.4,59.07,False
114,True,1,302,607.7,57.68,False
156,False,1,307,522.8,49.260000000000005,False
62,False,2,328,484.7,52.09,False
52,False,3,274,542.5999999999999,49.05,False
146,False,1,255,558.3000000000001,50.53,False
120,True,2,320,734.3000000000001,72.58,False
90,False,1,274,410.19999999999993,36.459999999999994,False
147,True,1,314,469.6,52.98,False
159,False,0,256,461.6000000000001,49.76,True
87,False,2,269,535.4,60.099999999999994,False
99,False,2,347,501.6,50.44,False
131,False,2,347,601.2,60.85,False
130,True,1,352,698.1,75.37,False
99,False,1,261,450.9,44.08,False
36,False,1,362,645.6,61.85,False
87,False,3,310,561.5,49.43,False
139,False,2,378,575.5000000000001,68.69,False
189,False,1,273,505.50000000000006,58.60000000000001,False
96,True,3,301,572.5,59.07000000000001,False
112,False,2,303,505.3,46.269999999999996,False
108,True,0,298,501.90000000000003,51.910000000000004,False
121,True,0,339,674.9,67.57000000000001,False
116,False,1,289,479.6,39.620000000000005,False
161,False,1,247,540.1,57.12,False
19,True,0,318,631.5,67.42999999999999,False
119,True,0,289,625.7,60.9,False
125,False,0,296,575.6,61.55999999999999,False
156,False,1,368,612.6,66.27999999999999,False
109,False,2,335,546.1,52.629999999999995,False
95,False,2,307,516.4000000000001,49.940000000000005,False
90,False,1,319,547.4,48.52,False
105,True,2,251,620.4000000000001,56.14,False
101,False,1,327,697.9,68.87,False
95,False,1,334,619.0,58.75999999999999,False
123,False,0,303,577.9,59.31,False
141,True,1,357,716.0999999999999,82.3,False
126,True,0,294,535.4,46.4,False
153,False,0,349,605.2,65.08999999999999,False
97,True,2,313,560.1,49.44,True
115,False,2,310,461.7,45.87,False
17,True,0,306,738.6999999999999,65.84,True
105,True,1,311,786.8000000000001,71.02000000000001,False
121,False,2,301,503.0,45.839999999999996,False
125,False,2,291,625.8,65.86,False
124,False,2,300,433.6,45.28,False
123,True,3,242,679.1,68.64,False
124,False,3,295,709.6,70.75,False
133,False,2,280,567.6,56.62,False
1,True,1,250,503.2,50.13,False
107,False,1,371,502.4,61.48,False
91,True,1,305,567.4000000000001,56.290000000000006,False
178,True,2,327,545.3,48.32,True
123,False,1,275,695.8,69.19000000000001,False
170,False,1,289,721.9000000000001,76.86,True
135,False,1,255,592.6,58.88,False
134,True,2,345,489.50000000000006,55.949999999999996,False
93,False,1,343,662.3,75.08000000000001,True
138,False,0,295,522.6,62.01,False
159,False,0,312,578.6,50.839999999999996,False
103,True,1,272,476.40000000000003,47.129999999999995,False
150,True,0,309,623.5,62.11,False
37,False,3,343,634.2,58.64,False
33,True,0,309,447.3,48.19,False
55,False,1,271,589.0,66.96,False
107,False,2,300,473.20000000000005,42.19,False
78,False,1,356,549.0,48.449999999999996,True
61,True,2,315,709.8000000000001,73.25,False
136,True,2,347,536.1,55.07000000000001,False
135,False,3,275,479.50000000000006,47.27,False
87,True,1,289,602.4000000000001,55.32,False
148,False,2,292,769.6,79.39,True
99,False,2,348,492.49999999999994,49.620000000000005,False
123,False,2,268,526.3,55.080000000000005,False
127,True,1,313,648.3,73.05,False
151,False,0,275,481.5,51.41,False
185,False,1,290,558.6999999999999,55.03,False
108,False,0,293,585.5999999999999,61.36,False
132,False,1,336,580.9000000000001,53.870000000000005,False
80,False,2,244,522.6,50.34,False
110,False,2,245,603.2,54.33,False
168,False,2,370,579.1,58.7,True
125,True,1,322,517.0,49.73,False
170,False,2,312,623.0999999999999,61.46,False
71,False,3,299,623.5,63.83,False
124,False,1,370,438.4,48.51,False
68,False,2,297,661.6999999999999,68.24,False
97,False,1,234,396.40000000000003,46.64,False
98,True,1,234,611.3000000000001,60.05,False
24,False,2,226,527.2,49.53,True
136,False,0,279,647.0999999999999,65.25,False
44,False,0,281,689.6,76.30999999999999,True
96,True,0,366,454.7,45.3,False
24,False,1,326,458.59999999999997,45.400000000000006,False
117,True,1,291,710.2,80.52000000000001,True
137,True,0,353,635.8,61.93,False
95,False,0,312,661.5,63.04,False
145,False,1,335,782.2,79.42,True
56,True,1,296,640.5,62.03,False
133,False,0,328,572.9,51.129999999999995,True
53,False,2,312,578.4999999999999,51.48,False
62,False,1,317,502.09999999999997,47.78,False
55,True,1,315,631.1999999999999,63.99,False
125,False,1,271,662.8000000000001,69.42999999999999,False
105,False,1,308,616.5,67.41,False
99,False,3,225,712.4999999999999,74.47,True
177,False,1,289,614.6,64.39999999999999,False
160,False,1,373,738.9,76.57000000000001,True
90,True,1,304,584.8,52.589999999999996,False
148,True,0,251,553.1,63.74000000000001,True
147,True,2,327,560.6,57.8,True
80,False,0,302,530.3,50.730000000000004,False
122,True,1,312,612.5,57.19,False
132,False,0,314,575.1,57.730000000000004,False
83,False,1,276,684.6,68.44,False
84,False,3,302,717.1999999999999,74.75,True
46,False,1,233,493.9,46.37,False
87,False,2,380,660.1,59.839999999999996,False
73,False,1,264,473.1,54.76,False
7,False,3,252,657.3,69.13,False
89,True,2,347,551.7,56.75,False
131,True,3,275,402.7,41.25,True
105,False,3,234,668.9,72.22,False
47,True,1,318,522.5999999999999,52.50000000000001,False
161,False,1,234,573.5999999999999,60.010000000000005,False
69,True,2,284,552.7,59.870000000000005,False
87,True,0,334,641.2,72.1,False
71,False,0,299,702.0,70.85999999999999,False
76,False,1,269,679.0000000000001,67.21000000000001,False
87,False,3,282,654.5,65.72,False
117,False,1,290,507.3,47.8,False
177,False,3,236,724.9,76.89,True
95,False,1,282,532.6999999999999,48.98,False
66,False,2,320,632.6,62.33,False
110,False,1,374,552.4,55.28,False
185,False,2,293,467.6,42.26,False
91,False,1,292,517.1999999999999,47.09,False
131,False,2,314,636.8000000000001,61.76,False
153,False,0,382,532.8,53.230000000000004,False
132,True,2,297,619.3,54.410000000000004,False
105,False,2,349,536.3000000000001,52.050000000000004,False
169,False,3,307,726.3999999999999,75.47000000000001,True
127,True,1,251,564.8,59.02,False
123,True,0,252,484.69999999999993,45.38,False
101,False,1,252,383.0,42.63999999999999,False
123,True,2,285,414.00000000000006,50.04,False
129,False,1,328,656.0999999999999,60.38,False
67,True,0,347,584.2,56.879999999999995,False
37,False,3,332,589.3,60.29,False
173,False,1,327,385.8,36.85,False
135,False,1,268,618.9,58.910000000000004,False
75,True,1,300,535.4000000000001,64.55,False
112,False,3,318,598.3,64.28,False
113,False,0,347,656.0,60.56,False
121,True,2,260,495.2,43.13999999999999,False
90,False,0,327,647.7,57.59,False
39,False,0,305,505.59999999999997,43.87,False
176,False,1,260,530.0,57.3,False
105,False,1,280,610.1,56.669999999999995,False
57,False,2,266,686.3,76.34,True
110,False,1,251,401.7,34.1,False
95,False,0,315,542.8,57.63,False
147,False,3,302,558.9,53.31,False
115,False,1,303,623.9,61.85,False
103,False,2,320,578.0,53.19,False
82,False,0,359,654.1,63.66000000000001,False
141,False,0,337,579.4,60.59,False
149,False,2,311,570.7,57.69,False
119,False,1,290,569.3,49.6,False
112,False,3,296,583.5,60.30000000000001,False
116,True,2,313,502.7,46.71999999999999,False
94,False,3,287,762.1,70.28,False
90,False,2,326,703.6999999999999,69.69,False
114,True,0,308,567.6,63.54,False
63,True,1,325,460.3,51.86999999999999,False
122,True,3,277,640.0,65.85,False
62,False,0,319,501.6,44.29,False
78,True,2,257,517.2,54.410000000000004,False
148,True,1,309,547.4,53.11000000000001,False
154,False,3,300,558.7,55.730000000000004,True
110,True,1,342,464.20000000000005,51.510000000000005,False
75,False,0,342,737.0,80.74,True
84,True,2,304,614.4,59.59,False
113,False,1,321,401.0,36.760000000000005,False
181,True,2,240,618.5,56.050000000000004,False
51,False,2,290,495.9,52.52,False
102,True,0,307,823.5,79.69,False
107,False,1,270,412.4,36.7,False
82,False,0,319,508.3,53.22,False
174,False,0,387,707.0,69.77,False
129,False,2,338,611.5,60.150000000000006,False
190,True,3,267,588.0999999999999,51.620000000000005,False
54,True,3,327,560.6000000000001,63.39000000000001,False
78,False,0,298,717.7,66.00999999999999,False
100,True,1,312,605.6,62.980000000000004,False
70,True,3,236,450.69999999999993,47.129999999999995,False
117,False,1,343,575.7,49.55,False
68,False,0,260,465.3,40.88999999999999,False
27,False,2,326,751.5,74.91999999999999,True
91,False,1,251,492.70000000000005,47.620000000000005,False
181,True,1,306,665.6,66.09,False
118,True,3,289,659.5999999999999,75.37000000000002,False
112,False,2,322,530.8,56.97,False
93,False,0,381,548.9,57.52,False
102,False,0,324,566.4,55.83,False
93,False,0,307,663.8,61.45,False
107,True,1,389,521.9000000000001,50.57,False
115,False,2,333,749.3,70.25,False
63,True,0,219,579.6999999999999,62.419999999999995,False
119,True,1,334,520.4,49.46,False
73,False,1,289,729.9,62.53,False
98,True,2,275,487.5,45.489999999999995,False
139,True,0,367,533.9000000000001,54.45,False
31,True,1,328,668.6,63.58,False
129,True,1,289,612.3000000000001,62.699999999999996,False
108,False,2,311,755.9000000000001,82.45,True
149,False,1,244,662.0,63.28000000000001,False
131,True,1,314,629.7,59.39999999999999,False
83,False,0,353,525.0,47.34,False
96,True,2,323,673.3,73.94,False
98,False,1,344,459.30000000000007,49.36,False
3,False,3,341,573.3000000000001,60.24,False
77,True,0,288,636.8999999999999,64.86,False
75,True,3,335,687.8,68.54,False
16,False,3,327,551.0,56.53,False
115,True,2,338,486.1,47.21999999999999,False
108,True,3,301,455.0,48.17,False
161,False,2,344,802.0,87.35000000000001,True
147,False,2,282,612.9,58.31,False
107,False,3,307,387.09999999999997,42.919999999999995,False
58,False,3,314,520.1,49.91,False
91,False,2,291,472.0,49.629999999999995,False
13,False,2,355,611.5,56.60000000000001,False
93,True,1,276,653.7,69.99,False
95,False,2,313,521.9999999999999,56.660000000000004,False
104,False,3,385,522.8,46.900000000000006,False
62,False,3,288,598.1999999999999,60.57,False
143,False,1,300,688.5999999999999,65.18,False
60,True,0,355,696.3,70.64,True
41,False,1,330,626.1999999999999,65.32,False
56,False,0,324,795.3000000000001,76.25,True
94,False,2,271,575.4,62.120000000000005,False
73,True,2,328,558.5999999999999,56.43000000000001,False
33,False,3,326,634.9,61.86,False
148,False,2,348,711.9,68.73,False
81,False,0,352,513.8,51.55,False
122,True,2,272,701.7,73.39999999999999,False
52,False,1,348,668.2,69.02,False
91,True,1,297,640.9,64.88,False
54,False,2,312,727.4000000000001,74.97999999999999,True
152,False,1,308,570.8,61.68000000000001,False
201,False,1,281,787.5,78.14999999999999,True
67,False,0,310,584.1,52.51,False
100,False,1,330,654.6000000000001,64.93,False
41,False,3,302,704.7,72.25,False
133,False,3,338,616.1999999999999,55.97,False
36,True,2,351,493.5,33.04,False
51,True,0,311,734.8999999999999,77.66999999999999,False
122,False,0,277,418.90000000000003,44.209999999999994,False
110,False,1,298,595.5,60.15,False
91,True,1,321,423.90000000000003,44.94,False
109,False,3,316,556.1999999999999,58.45,False
72,False,0,338,631.2,60.85,False
108,False,3,315,532.1999999999999,56.419999999999995,False
148,True,1,311,659.9,65.1,False
76,True,0,301,674.7,72.44,True
87,False,0,275,572.5,63.21999999999999,True
35,True,2,313,591.8,57.51,False
77,True,2,301,592.7,64.19,False
124,False,1,284,602.4000000000001,58.15,False
30,False,0,275,722.0,72.99,False
53,True,2,295,550.3,53.13999999999999,False
100,True,1,341,359.9,35.24999999999999,False
59,True,1,356,637.0999999999999,65.26,False
143,False,3,313,635.6999999999999,61.64,False
143,False,1,322,547.9000000000001,52.58,False
68,True,3,304,630.3,58.3,True
93,True,1,292,651.9999999999999,64.0,False
144,True,0,335,452.0,39.17,False
93,False,1,366,642.0,59.230000000000004,False
149,True,3,280,582.4,58.6,False
23,True,1,293,622.1,56.15,False
164,True,1,295,688.3000000000001,72.99000000000001,False
104,True,2,248,602.1,61.43,False
150,True,2,349,695.0,64.02,False
184,True,0,279,613.4000000000001,65.08,False
61,True,3,322,562.5,50.83,False
115,False,3,247,728.9,74.94,True
33,False,2,267,666.1,71.13,False
100,False,2,343,728.7,75.31,True
75,True,1,365,536.8,56.36,False
121,True,0,294,581.8,67.18,False
142,True,1,354,533.1999999999999,53.190000000000005,False
121,False,3,311,728.5,77.34,True
87,True,2,282,585.8000000000001,53.69,False
34,False,1,272,758.4,69.03999999999999,False
177,True,1,280,624.1999999999999,68.61999999999999,True
58,True,0,340,687.1999999999999,64.55000000000001,False
89,False,3,282,426.70000000000005,40.82,False
77,True,0,306,554.9,49.99999999999999,True
93,False,0,265,607.4,56.88,False
160,False,0,283,686.9000000000001,68.97,False
55,False,0,295,605.1,57.96,False
88,False,2,353,639.3000000000001,71.60000000000001,False
63,False,0,270,616.6000000000001,62.55,False
57,True,1,270,705.2,68.76,False
138,True,2,239,630.5999999999999,74.11,True
115,False,3,287,670.9000000000001,73.66000000000001,False
171,False,2,355,641.5999999999999,56.980000000000004,False
127,False,1,313,485.2,50.92999999999999,False
61,False,1,308,595.4,67.86,False
131,False,1,289,485.40000000000003,52.24999999999999,False
88,False,1,295,553.9,55.459999999999994,False
130,False,2,295,541.2,50.27,False
89,True,0,293,525.4,45.48,False
82,False,3,262,759.3,79.19,True
115,False,1,298,644.8,65.82,False
117,True,1,345,621.2,65.11,False
60,False,2,242,582.3,59.94,False
62,False,2,263,575.9,49.07,False
131,False,3,316,745.2,73.65,False
65,False,1,342,558.8,61.61,False
142,True,1,320,620.5999999999999,63.800000000000004,False
134,False,2,345,539.9,52.21000000000001,False
139,True,2,277,609.5999999999999,67.07,False
100,False,1,314,647.5,60.71,False
99,True,3,248,689.2,71.39999999999999,False
106,True,0,318,613.8,66.98,False
78,False,1,317,648.1,55.4,False
39,False,1,314,419.79999999999995,49.84,False
119,True,1,366,559.6,58.77,True
95,False,0,322,573.3000000000001,56.46,False
116,False,1,338,470.0,38.65,False
110,False,1,246,538.1,62.11,False
74,False,1,299,572.8,61.48,False
148,True,1,251,579.4,65.46000000000001,False
83,False,1,301,474.09999999999997,43.44,False
73,False,2,355,549.4,56.64,False
111,True,1,321,529.1999999999999,50.44,False
75,True,1,280,525.3,52.980000000000004,False
58,True,2,305,648.5999999999999,69.35000000000001,False
45,False,1,262,656.1999999999999,65.56,False
94,False,2,323,520.8,53.98,False
128,False,2,306,626.1999999999999,59.519999999999996,False
181,False,2,337,650.9000000000001,66.99,False
127,False,1,325,447.9,41.0,False
89,False,1,279,553.4,58.63999999999999,False
149,True,0,314,447.8,44.76,False
103,True,0,324,615.8,59.74999999999999,False
163,True,1,305,604.5999999999999,61.150000000000006,False
52,False,2,359,629.5,58.559999999999995,False
89,False,3,332,622.1,54.39,False
78,False,2,300,562.9,56.279999999999994,False
96,False,1,314,585.1999999999999,54.39999999999999,False
79,False,2,299,557.5999999999999,52.169999999999995,False
192,True,2,292,660.6999999999999,60.10000000000001,False
68,False,3,239,585.4,63.53,False
28,False,2,264,675.6,67.74,False
74,True,0,276,755.4,77.01,False
